SSID,MAC,RSSI,Time,Location
DGU-GUEST,2a:3f:1b:e2:66:20,-52,2025-05-01 16:27:10,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:c4,-59,2025-05-01 16:27:10,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:9a,-67,2025-05-01 16:27:10,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-05-01 16:27:10,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:60,-82,2025-05-01 16:27:10,ev_6_1_1
eduroam,36:3f:0b:e2:65:b0,-48,2025-05-01 16:27:10,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b0,-58,2025-05-01 16:27:10,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:60,-82,2025-05-01 16:27:10,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:61,-74,2025-05-01 16:27:10,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:1f,-73,2025-05-01 16:27:16,ev_6_1_1
,12:3f:0b:e2:65:b0,-52,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:c4,-65,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:61,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:20,-52,2025-05-01 16:27:16,ev_6_1_1
6105,58:86:94:a1:69:8c,-56,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:ea,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-48,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:0b:e2:66:20,-52,2025-05-01 16:27:16,ev_6_1_1
6105_5G,58:86:94:a1:69:8e,-64,2025-05-01 16:27:16,ev_6_1_1
,12:3f:0b:e2:65:b6,-72,2025-05-01 16:27:16,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:50,-76,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:20,-52,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:0b:e2:66:1f,-72,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:60,-64,2025-05-01 16:27:16,ev_6_1_1
6141,70:5d:cc:a3:b4:aa,-66,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-48,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:ea,-70,2025-05-01 16:27:16,ev_6_1_1
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:20,-51,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-05-01 16:27:16,ev_6_1_1
,12:3f:1b:e2:66:61,-73,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:65:9a,-66,2025-05-01 16:27:16,ev_6_1_1
,12:3f:1b:e2:66:62,-89,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:c4,-65,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:0b:e2:65:9a,-59,2025-05-01 16:27:16,ev_6_1_1
,2e:3f:1b:e2:66:61,-74,2025-05-01 16:27:16,ev_6_1_1
ucloud,58:86:94:73:71:22,-85,2025-05-01 16:27:16,ev_6_1_1
plrwap,78:db:2f:0f:ef:8a,-67,2025-05-01 16:27:16,ev_6_1_1
,2c:3f:0b:e2:65:b6,-73,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:9a,-67,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:9a,-67,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:65:c4,-65,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:9a,-58,2025-05-01 16:27:16,ev_6_1_1
CILab_5G,88:36:6c:ad:f1:80,-61,2025-05-01 16:27:16,ev_6_1_1
,2c:3f:0b:e2:65:b0,-48,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:65:ea,-73,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:66:61,-74,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:66:60,-82,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:66:20,-53,2025-05-01 16:27:16,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:4f,-72,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b0,-59,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b6,-76,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:60,-82,2025-05-01 16:27:16,ev_6_1_1
,12:3f:0b:e2:65:9a,-60,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:20,-53,2025-05-01 16:27:16,ev_6_1_1
,2c:3f:0b:e2:66:1f,-73,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:9a,-58,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:65:b0,-59,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:61,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:ea,-73,2025-05-01 16:27:16,ev_6_1_1
plrwap,78:db:2f:0f:ec:6d,-63,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:1b:e2:65:b6,-75,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-05-01 16:27:16,ev_6_1_1
ncsa,90:9f:33:90:6f:a6,-44,2025-05-01 16:27:16,ev_6_1_1
plrwap,78:db:2f:0f:f0:4f,-69,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:c4,-65,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:b0,-59,2025-05-01 16:27:16,ev_6_1_1
6134,58:86:94:a1:6e:5c,-49,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:b6,-75,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:20,-51,2025-05-01 16:27:16,ev_6_1_1
,2c:3f:0b:e2:65:9a,-59,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:b0,-48,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:1f,-72,2025-05-01 16:27:16,ev_6_1_1
,12:3f:0b:e2:66:1f,-75,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:0b:e2:66:60,-64,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:20,-51,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:9a,-66,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:60,-82,2025-05-01 16:27:16,ev_6_1_1
eduroam,36:3f:0b:e2:65:b0,-48,2025-05-01 16:27:16,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b0,-59,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:ea,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:60,-83,2025-05-01 16:27:16,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:61,-74,2025-05-01 16:27:16,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:1f,-73,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:c4,-64,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:1f,-79,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:c4,-59,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:61,-73,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:20,-52,2025-05-01 16:27:22,ev_6_1_1
6105,58:86:94:a1:69:8c,-56,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:ea,-73,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-48,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:66:20,-53,2025-05-01 16:27:22,ev_6_1_1
6105_5G,58:86:94:a1:69:8e,-63,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:61,-74,2025-05-01 16:27:22,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:50,-75,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:20,-53,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:1f,-78,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:60,-65,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-48,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:65:c4,-59,2025-05-01 16:27:22,ev_6_1_1
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-75,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:20,-53,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-05-01 16:27:22,ev_6_1_1
,12:3f:1b:e2:66:61,-73,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:65:9a,-66,2025-05-01 16:27:22,ev_6_1_1
plrwap,78:db:2f:0f:eb:aa,-68,2025-05-01 16:27:22,ev_6_1_1
,12:3f:1b:e2:66:62,-88,2025-05-01 16:27:22,ev_6_1_1
,12:3f:1b:e2:65:ea,-73,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:c4,-64,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:65:9a,-59,2025-05-01 16:27:22,ev_6_1_1
,2e:3f:1b:e2:66:61,-74,2025-05-01 16:27:22,ev_6_1_1
plrwap,78:db:2f:0f:ef:8a,-60,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:9a,-66,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:86,-77,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:66:1f,-78,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:9a,-66,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:65:c4,-64,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:9a,-60,2025-05-01 16:27:22,ev_6_1_1
CILab_5G,88:36:6c:ad:f1:80,-62,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:65:ea,-73,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:66:61,-74,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:66:60,-82,2025-05-01 16:27:22,ev_6_1_1
,12:3f:0b:e2:66:86,-79,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:66:20,-52,2025-05-01 16:27:22,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:4f,-74,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b0,-57,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b6,-75,2025-05-01 16:27:22,ev_6_1_1
,2c:3f:0b:e2:65:c4,-59,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:60,-82,2025-05-01 16:27:22,ev_6_1_1
,12:3f:0b:e2:65:9a,-61,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:20,-52,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:65:b0,-57,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:9a,-60,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:61,-74,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:ea,-73,2025-05-01 16:27:22,ev_6_1_1
plrwap,78:db:2f:0f:ec:6d,-64,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:1b:e2:65:b6,-76,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:9a,-60,2025-05-01 16:27:22,ev_6_1_1
6130_5G-2,70:5d:cc:83:6b:0e,-76,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:66:86,-78,2025-05-01 16:27:22,ev_6_1_1
6130_5G-1,70:5d:cc:83:6b:0c,-70,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:86,-77,2025-05-01 16:27:22,ev_6_1_1
ncsa,90:9f:33:90:6f:a6,-44,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:c4,-64,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:86,-78,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:1f,-78,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:b0,-57,2025-05-01 16:27:22,ev_6_1_1
6134,58:86:94:a1:6e:5c,-49,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:b6,-75,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:20,-53,2025-05-01 16:27:22,ev_6_1_1
61345G,58:86:94:a1:6e:5e,-59,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:b0,-48,2025-05-01 16:27:22,ev_6_1_1
,12:3f:0b:e2:65:c4,-60,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:1f,-72,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:c4,-59,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:66:60,-65,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:20,-52,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:c4,-59,2025-05-01 16:27:22,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:9a,-66,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:60,-82,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:59:2e:74,-82,2025-05-01 16:27:22,ev_6_1_1
eduroam,36:3f:0b:e2:65:b0,-47,2025-05-01 16:27:22,ev_6_1_1
,2c:3f:0b:e2:66:86,-77,2025-05-01 16:27:22,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b0,-58,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:ea,-73,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:61,-74,2025-05-01 16:27:22,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:c4,-64,2025-05-01 16:27:28,ev_6_1_1
woonglab6112,70:5d:cc:df:eb:c0,-73,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:c4,-59,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:61,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
6105,58:86:94:a1:69:8c,-55,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:ea,-73,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-48,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:0b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
6105_5G,58:86:94:a1:69:8e,-64,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:60,-64,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-48,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:0b:e2:65:c4,-59,2025-05-01 16:27:28,ev_6_1_1
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:60,-66,2025-05-01 16:27:28,ev_6_1_1
,12:3f:1b:e2:66:61,-74,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:65:9a,-66,2025-05-01 16:27:28,ev_6_1_1
,12:3f:1b:e2:66:62,-88,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:b6,-72,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:c4,-64,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:60,-65,2025-05-01 16:27:28,ev_6_1_1
,2e:3f:1b:e2:66:61,-75,2025-05-01 16:27:28,ev_6_1_1
plrwap,78:db:2f:0f:ef:8a,-58,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:9a,-66,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:9a,-66,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:65:c4,-64,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:9a,-60,2025-05-01 16:27:28,ev_6_1_1
CILab_5G,88:36:6c:ad:f1:80,-62,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:65:ea,-73,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:66:61,-74,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:66:60,-83,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:4f,-73,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b6,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:60,-83,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:9a,-60,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:61,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:ea,-73,2025-05-01 16:27:28,ev_6_1_1
plrwap,78:db:2f:0f:ec:6d,-63,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:1b:e2:65:b6,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:9a,-60,2025-05-01 16:27:28,ev_6_1_1
6130_5G-2,70:5d:cc:83:6b:0e,-77,2025-05-01 16:27:28,ev_6_1_1
6130_5G-1,70:5d:cc:83:6b:0c,-71,2025-05-01 16:27:28,ev_6_1_1
ncsa,90:9f:33:90:6f:a6,-44,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:c4,-64,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:b6,-71,2025-05-01 16:27:28,ev_6_1_1
6134,58:86:94:a1:6e:5c,-49,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:b6,-76,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:20,-52,2025-05-01 16:27:28,ev_6_1_1
61345G,58:86:94:a1:6e:5e,-59,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:b0,-48,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:c4,-59,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:0b:e2:66:60,-65,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:20,-51,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:c4,-59,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:9a,-66,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:b6,-75,2025-05-01 16:27:28,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:60,-83,2025-05-01 16:27:28,ev_6_1_1
eduroam,36:3f:0b:e2:65:b0,-48,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:ea,-73,2025-05-01 16:27:28,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:61,-74,2025-05-01 16:27:28,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:1f,-73,2025-05-01 16:27:34,ev_6_1_1
,12:3f:1b:e2:65:c4,-63,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:c4,-63,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:66:1f,-80,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:c4,-58,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:61,-75,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:20,-52,2025-05-01 16:27:34,ev_6_1_1
6105,58:86:94:a1:69:8c,-57,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:ea,-73,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-48,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:0b:e2:66:20,-53,2025-05-01 16:27:34,ev_6_1_1
6105_5G,58:86:94:a1:69:8e,-63,2025-05-01 16:27:34,ev_6_1_1
6130,72:5d:cc:c3:6b:0c,-60,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:20,-53,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:66:1f,-80,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:0b:e2:66:1f,-72,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:66:60,-65,2025-05-01 16:27:34,ev_6_1_1
,12:3f:0b:e2:63:60,-81,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-48,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:0b:e2:65:c4,-58,2025-05-01 16:27:34,ev_6_1_1
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-75,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:20,-53,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-05-01 16:27:34,ev_6_1_1
,12:3f:1b:e2:66:61,-74,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:65:9a,-67,2025-05-01 16:27:34,ev_6_1_1
,12:3f:1b:e2:66:62,-90,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:c4,-64,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:0b:e2:65:9a,-61,2025-05-01 16:27:34,ev_6_1_1
,2e:3f:1b:e2:66:61,-75,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:1b:e2:65:9a,-67,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:66:1f,-80,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:1b:e2:65:9a,-67,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:65:c4,-64,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:0b:e2:65:9a,-60,2025-05-01 16:27:34,ev_6_1_1
CILab_5G,88:36:6c:ad:f1:80,-61,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:65:ea,-73,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:66:61,-75,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:66:60,-82,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:66:20,-52,2025-05-01 16:27:34,ev_6_1_1
plrwap,78:db:2f:0f:f5:47,-76,2025-05-01 16:27:34,ev_6_1_1
AIR_Lab,80:69:1a:1f:f0:4f,-75,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b0,-58,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:b6,-76,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:60,-82,2025-05-01 16:27:34,ev_6_1_1
,12:3f:0b:e2:65:9a,-60,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:20,-52,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:65:b0,-59,2025-05-01 16:27:34,ev_6_1_1
DGU-GUEST,2a:3f:0b:e2:65:9a,-61,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:66:61,-75,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:ea,-73,2025-05-01 16:27:34,ev_6_1_1
plrwap,78:db:2f:0f:ec:6d,-62,2025-05-01 16:27:34,ev_6_1_1
eduroam,36:3f:1b:e2:65:b6,-76,2025-05-01 16:27:34,ev_6_1_1
DGU-WIFI,26:3f:0b:e2:65:9a,-61,2025-05-01 16:27:34,ev_6_1_1
6130_5G-2,70:5d:cc:83:6b:0e,-75,2025-05-01 16:27:34,ev_6_1_1
6130_5G-1,70:5d:cc:83:6b:0c,-72,2025-05-01 16:27:34,ev_6_1_1
,2e:3f:1b:e2:65:c4,-64,2025-05-01 16:27:34,ev_6_1_1
DGU-IoT,22:3f:1b:e2:65:c4,-64,2025-05-01 16:27:34,ev_6_1_1
