SSID,MAC,RSSI,Time,Location
DGU-WIFI,26:3f:1b:59:2e:60,-42,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:59:2e:7f,-80,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:66:60,-72,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:59:2e:60,-39,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
plrwap,78:db:2f:0f:ee:04,-73,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:60,-46,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:59:2e:74,-73,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:60,-72,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:67:10,-53,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:fb,-66,2025-04-10 16:57:24,hall_5105_5_1
Cmon,12:6a:6f:75:ba:14,-68,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:74,-67,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:67:10,-58,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:60,-69,2025-04-10 16:57:24,hall_5105_5_1
,12:3f:1b:59:2e:7f,-79,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:65:79,-80,2025-04-10 16:57:24,hall_5105_5_1
PLASS_Wifi_5G,58:11:22:67:a0:84,-68,2025-04-10 16:57:24,hall_5105_5_1
AILAB5G,70:5d:cc:ad:52:2e,-82,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:60,-39,2025-04-10 16:57:24,hall_5105_5_1
,12:3f:1b:59:2d:a3,-83,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:74,-74,2025-04-10 16:57:24,hall_5105_5_1
iptime5130_5G,58:86:94:ae:06:df,-74,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:fb,-59,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:65:79,-80,2025-04-10 16:57:24,hall_5105_5_1
CBLAB,88:36:6c:42:04:34,-51,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:7f,-80,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
CBLAB_5G,88:36:6c:42:04:36,-59,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:65:79,-78,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:59:2e:60,-42,2025-04-10 16:57:24,hall_5105_5_1
,12:3f:1b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:67:10,-59,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:67:10,-54,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:66:86,-75,2025-04-10 16:57:24,hall_5105_5_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-75,2025-04-10 16:57:24,hall_5105_5_1
CNWLab_5G,70:5d:cc:39:67:e4,-65,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:74,-62,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-66,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:e2:63:60,-71,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:67:10,-54,2025-04-10 16:57:24,hall_5105_5_1
,12:3f:1b:e2:65:79,-79,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:60,-42,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:65:79,-77,2025-04-10 16:57:24,hall_5105_5_1
CG5105,88:36:6c:0c:b6:4e,-47,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:e2:63:fb,-66,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:7f,-80,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:67:10,-53,2025-04-10 16:57:24,hall_5105_5_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-56,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:60,-71,2025-04-10 16:57:24,hall_5105_5_1
CSDC2_5157_5G,58:86:94:ea:f7:4c,-60,2025-04-10 16:57:24,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-68,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
,2e:3f:1b:59:2e:7f,-79,2025-04-10 16:57:24,hall_5105_5_1
,2e:3f:1b:e2:65:79,-80,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:63:fb,-59,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:60,-71,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:65:b0,-66,2025-04-10 16:57:24,hall_5105_5_1
DGU_5112_5G,70:5d:cc:0e:4f:06,-72,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:60,-38,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:fb,-66,2025-04-10 16:57:24,hall_5105_5_1
,2c:3f:0b:59:2e:60,-39,2025-04-10 16:57:24,hall_5105_5_1
,12:3f:1b:59:2e:60,-41,2025-04-10 16:57:24,hall_5105_5_1
,2e:3f:1b:59:2d:a4,-63,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:63:60,-69,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:e2:67:10,-59,2025-04-10 16:57:24,hall_5105_5_1
5103LAB-5G,88:36:6c:d1:7d:90,-62,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2d:a4,-64,2025-04-10 16:57:24,hall_5105_5_1
DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-73,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:59:2e:74,-68,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:60,-70,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:0b:e2:65:b0,-65,2025-04-10 16:57:24,hall_5105_5_1
eduroam,36:3f:1b:e2:65:79,-79,2025-04-10 16:57:24,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:fb,-59,2025-04-10 16:57:24,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:74,-73,2025-04-10 16:57:24,hall_5105_5_1
5103LAB-2G,88:36:6c:d1:7d:92,-46,2025-04-10 16:57:24,hall_5105_5_1
SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-64,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:74,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:60,-38,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:74,-66,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:67:10,-57,2025-04-10 16:57:30,hall_5105_5_1
DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:65:79,-78,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:7f,-80,2025-04-10 16:57:30,hall_5105_5_1
,2e:3f:1b:59:2e:60,-46,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:60,-46,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:59:2d:a4,-62,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:60,-47,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:60,-71,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:66:86,-75,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:fb,-65,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:74,-67,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:67:10,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:65:79,-79,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:60,-38,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:59:2d:a3,-84,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:74,-74,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:0b:e2:65:79,-77,2025-04-10 16:57:30,hall_5105_5_1
iptime5130_5G,58:86:94:ae:06:df,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:65:79,-79,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:65:79,-76,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:59:2e:60,-46,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:59:2d:a4,-62,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:67:10,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:67:10,-54,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-72,2025-04-10 16:57:30,hall_5105_5_1
CNWLab_5G,70:5d:cc:39:67:e4,-64,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:74,-66,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-65,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:67:10,-54,2025-04-10 16:57:30,hall_5105_5_1
CG5105,88:36:6c:0c:b6:4e,-47,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:66:86,-72,2025-04-10 16:57:30,hall_5105_5_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-55,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:60,-70,2025-04-10 16:57:30,hall_5105_5_1
HRILAB5G,5a:86:94:46:4a:a8,-85,2025-04-10 16:57:30,hall_5105_5_1
CG51055G,88:36:6c:0c:b6:4c,-47,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:63:fb,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:60,-70,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:60,-39,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:fb,-65,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:59:2e:60,-45,2025-04-10 16:57:30,hall_5105_5_1
,2e:3f:1b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:63:60,-66,2025-04-10 16:57:30,hall_5105_5_1
5103LAB-5G,88:36:6c:d1:7d:90,-60,2025-04-10 16:57:30,hall_5105_5_1
DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-73,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:65:b0,-63,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:63:fb,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:63:60,-65,2025-04-10 16:57:30,hall_5105_5_1
plrwap,78:db:2f:10:03:1d,-72,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:65:c4,-74,2025-04-10 16:57:30,hall_5105_5_1
MME-5159,00:11:32:7c:45:c9,-78,2025-04-10 16:57:30,hall_5105_5_1
DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-67,2025-04-10 16:57:30,hall_5105_5_1
SVM5132,70:5d:cc:1d:b2:a8,-67,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:65:b0,-64,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:59:2e:7f,-79,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:66:60,-71,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:59:2e:60,-39,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:59:2e:74,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:67:10,-54,2025-04-10 16:57:30,hall_5105_5_1
Cmon,12:6a:6f:75:ba:14,-64,2025-04-10 16:57:30,hall_5105_5_1
PLASS_Wifi,58:11:22:67:a0:80,-69,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:60,-66,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:59:2e:7f,-79,2025-04-10 16:57:30,hall_5105_5_1
PLASS_Wifi_5G,58:11:22:67:a0:84,-70,2025-04-10 16:57:30,hall_5105_5_1
AILAB5G,70:5d:cc:ad:52:2e,-83,2025-04-10 16:57:30,hall_5105_5_1
AILAB,70:5d:cc:ad:52:2c,-81,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:fb,-56,2025-04-10 16:57:30,hall_5105_5_1
CBLAB,88:36:6c:42:04:34,-50,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:7f,-79,2025-04-10 16:57:30,hall_5105_5_1
CBLAB_5G,88:36:6c:42:04:36,-60,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:e2:66:86,-75,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:e2:63:60,-71,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:e2:65:79,-78,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:60,-46,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:e2:63:fb,-65,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:7f,-79,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:67:10,-54,2025-04-10 16:57:30,hall_5105_5_1
CSDC2_5157_5G,58:86:94:ea:f7:4c,-60,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-69,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
,2e:3f:1b:e2:65:79,-79,2025-04-10 16:57:30,hall_5105_5_1
,2e:3f:1b:59:2e:7f,-79,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:65:b0,-64,2025-04-10 16:57:30,hall_5105_5_1
DGU_5112_5G,70:5d:cc:0e:4f:06,-72,2025-04-10 16:57:30,hall_5105_5_1
,12:3f:1b:e2:65:b0,-87,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:e2:67:10,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:65:c4,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2d:a4,-63,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:0b:59:2e:74,-66,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:60,-66,2025-04-10 16:57:30,hall_5105_5_1
eduroam,36:3f:1b:e2:65:79,-79,2025-04-10 16:57:30,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:fb,-57,2025-04-10 16:57:30,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:74,-74,2025-04-10 16:57:30,hall_5105_5_1
plrwap,78:db:2f:0f:ec:59,-74,2025-04-10 16:57:30,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:74,-76,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:60,-39,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:1b:e2:65:c4,-88,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:74,-69,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:67:10,-58,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:0b:e2:65:b0,-63,2025-04-10 16:57:36,hall_5105_5_1
iptime,88:36:6c:93:f2:9c,-87,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:65:79,-78,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:7f,-81,2025-04-10 16:57:36,hall_5105_5_1
,2c:3f:0b:e2:63:fb,-57,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:0b:e2:63:fb,-62,2025-04-10 16:57:36,hall_5105_5_1
,2e:3f:1b:59:2e:60,-45,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:0b:e2:63:60,-64,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:60,-45,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:59:2d:a4,-63,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:60,-47,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:60,-72,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:e2:63:fb,-66,2025-04-10 16:57:36,hall_5105_5_1
,2c:3f:0b:e2:65:b0,-67,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:74,-69,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:67:10,-59,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:65:79,-78,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:60,-38,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:1b:59:2d:a3,-84,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:74,-76,2025-04-10 16:57:36,hall_5105_5_1
iptime5130_5G,58:86:94:ae:06:df,-73,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:65:79,-78,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:59:2d:a4,-63,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2d:a4,-64,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:59:2e:60,-44,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:1b:59:2d:a4,-64,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:67:10,-59,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2d:a4,-65,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:67:10,-54,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2d:a4,-63,2025-04-10 16:57:36,hall_5105_5_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-72,2025-04-10 16:57:36,hall_5105_5_1
CNWLab_5G,70:5d:cc:39:67:e4,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2e:74,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:67:10,-54,2025-04-10 16:57:36,hall_5105_5_1
CG5105,88:36:6c:0c:b6:4e,-46,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:66:86,-71,2025-04-10 16:57:36,hall_5105_5_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-60,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:e2:63:60,-72,2025-04-10 16:57:36,hall_5105_5_1
HRILAB5G,5a:86:94:46:4a:a8,-84,2025-04-10 16:57:36,hall_5105_5_1
CG51055G,88:36:6c:0c:b6:4c,-47,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:63:fb,-56,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:60,-72,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:60,-39,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:e2:63:fb,-66,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:1b:59:2e:60,-44,2025-04-10 16:57:36,hall_5105_5_1
,2e:3f:1b:59:2d:a4,-62,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:63:60,-69,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:66:60,-73,2025-04-10 16:57:36,hall_5105_5_1
5103LAB-5G,88:36:6c:d1:7d:90,-58,2025-04-10 16:57:36,hall_5105_5_1
DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-74,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:65:b0,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:63:fb,-57,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:63:60,-68,2025-04-10 16:57:36,hall_5105_5_1
plrwap,78:db:2f:10:03:1d,-68,2025-04-10 16:57:36,hall_5105_5_1
iptime010,58:86:94:12:b2:64,-72,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-67,2025-04-10 16:57:36,hall_5105_5_1
MME-5159,00:11:32:7c:45:c9,-76,2025-04-10 16:57:36,hall_5105_5_1
DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-66,2025-04-10 16:57:36,hall_5105_5_1
SVM5132,70:5d:cc:1d:b2:a8,-68,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:66:60,-73,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:65:b0,-54,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:59:2e:7f,-81,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:59:2e:60,-38,2025-04-10 16:57:36,hall_5105_5_1
plrwap,78:db:2f:0f:ee:04,-69,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:59:2e:74,-75,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:e2:67:10,-54,2025-04-10 16:57:36,hall_5105_5_1
PLASS_Wifi,58:11:22:67:a0:80,-67,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:60,-68,2025-04-10 16:57:36,hall_5105_5_1
,12:3f:1b:59:2e:7f,-80,2025-04-10 16:57:36,hall_5105_5_1
PLASS_Wifi_5G,58:11:22:67:a0:84,-68,2025-04-10 16:57:36,hall_5105_5_1
AILAB5G,70:5d:cc:ad:52:2e,-84,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:e2:63:fb,-57,2025-04-10 16:57:36,hall_5105_5_1
CBLAB,88:36:6c:42:04:34,-49,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:7f,-80,2025-04-10 16:57:36,hall_5105_5_1
CBLAB_5G,88:36:6c:42:04:36,-60,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:e2:66:86,-60,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:e2:63:60,-72,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2e:60,-44,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:e2:63:fb,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:7f,-81,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:67:10,-55,2025-04-10 16:57:36,hall_5105_5_1
CSDC2_5157_5G,58:86:94:ea:f7:4c,-61,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2d:a4,-63,2025-04-10 16:57:36,hall_5105_5_1
DGU_5112,70:5d:cc:0e:4f:04,-72,2025-04-10 16:57:36,hall_5105_5_1
CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-68,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:0b:59:2d:a4,-63,2025-04-10 16:57:36,hall_5105_5_1
,2e:3f:1b:59:2e:7f,-81,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:65:b0,-66,2025-04-10 16:57:36,hall_5105_5_1
DGU_5112_5G,70:5d:cc:0e:4f:06,-73,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:e2:67:10,-58,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:1b:59:2d:a4,-64,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:0b:59:2e:74,-69,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:60,-69,2025-04-10 16:57:36,hall_5105_5_1
eduroam,36:3f:1b:e2:65:79,-78,2025-04-10 16:57:36,hall_5105_5_1
DGU-IoT,22:3f:0b:e2:63:fb,-57,2025-04-10 16:57:36,hall_5105_5_1
DGU-WIFI,26:3f:1b:59:2e:74,-76,2025-04-10 16:57:36,hall_5105_5_1
DGU-GUEST,2a:3f:1b:59:2e:74,-75,2025-04-10 16:57:42,hall_5105_5_1
DGU-GUEST,2a:3f:0b:59:2e:60,-39,2025-04-10 16:57:42,hall_5105_5_1
DGU-IoT,22:3f:0b:59:2e:74,-66,2025-04-10 16:57:42,hall_5105_5_1
